policy,sampling_strategy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,depthK_adaptive,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,841,1257,16.19,0.0,optimal,0,0,16.994037300000855,16.796875
gcnn:baseline,depthK_adaptive,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,889,1304,17.25,0.0,optimal,0,0,17.981843800000206,17.890625
gcnn:baseline,depthK_adaptive,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,865,1275,16.56,0.0,optimal,0,0,17.394771400000536,17.21875
gcnn:baseline,depthK_adaptive,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,975,1398,17.59,0.0,optimal,0,0,18.707666599999357,18.328125
gcnn:baseline,depthK_adaptive2,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,913,1342,17.46,0.0,optimal,0,0,18.32952479999949,18.140625
gcnn:baseline,depthK_adaptive2,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,971,1446,17.8,0.0,optimal,0,0,19.044659199998932,18.484375
gcnn:baseline,depthK_adaptive2,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,717,1095,14.66,0.0,optimal,0,0,15.408246299999519,15.15625
gcnn:baseline,depthK_adaptive2,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,723,1095,14.81,0.0,optimal,0,0,15.553154299999733,15.4375
gcnn:baseline,depthK_adaptive2,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_5.lp,807,1243,16.03,0.0,optimal,0,0,16.844735999999102,16.640625
gcnn:baseline,uniform5,0,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2135,3093,38.22,0.0,optimal,0,0,39.992378999999346,39.703125
gcnn:baseline,uniform5,1,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2026,2969,36.53,0.0,optimal,0,0,38.19369110000116,37.921875
gcnn:baseline,uniform5,2,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,1856,2799,36.11,0.0,optimal,0,0,37.72180689999914,37.1875
gcnn:baseline,uniform5,3,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2019,2753,38.91,0.0,optimal,0,0,40.85371640000085,40.578125
gcnn:baseline,uniform5,4,medium,data/instances/setcover/transfer_1000r_1000c_0.05d/instance_6.lp,2334,3185,42.38,0.0,optimal,0,0,44.6628182000004,44.3125
